C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_10_632.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_10_632.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_10_632.jpg, 0, 0, 0, 7.81308E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_10_733.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_10_733.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_10_733.jpg, 0, 0, 0, 7.892971E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_10_834.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_10_834.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_10_834.jpg, 0, 0, 0, 7.813245E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_10_937.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_10_937.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_10_937.jpg, 0, 0, 0, 7.787647E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_11_037.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_11_037.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_11_037.jpg, 0, 0, 0, 7.92477E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_11_142.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_11_142.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_11_142.jpg, 0, 0, 0, 7.803095E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_11_245.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_11_245.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_11_245.jpg, 0, 0, 0, 7.820507E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_11_345.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_11_345.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_11_345.jpg, 0, 0, 0, 7.802086E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_11_451.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_11_451.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_11_451.jpg, 0, 0, 0, 7.822911E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_11_553.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_11_553.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_11_553.jpg, 0, 0, 0, 7.925847E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_11_656.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_11_656.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_11_656.jpg, 0, 0, 0, 7.793114E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_11_757.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_11_757.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_11_757.jpg, 0, 0, 0, 7.788603E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_11_862.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_11_862.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_11_862.jpg, 0, 0, 0, 7.809497E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_11_966.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_11_966.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_11_966.jpg, 0, 0, 0, 7.853455E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_12_066.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_12_066.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_12_066.jpg, 0, 0, 0, 7.80215E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_12_168.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_12_168.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_12_168.jpg, 0, 0, 0, 7.843952E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_12_273.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_12_273.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_12_273.jpg, 0, 0, 0, 7.807103E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_12_376.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_12_376.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_12_376.jpg, 0, 0, 0, 7.833378E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_12_481.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_12_481.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_12_481.jpg, 0, 0, 0, 7.778615E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_12_586.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_12_586.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_12_586.jpg, 0, 0, 0, 8.178513E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_12_690.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_12_690.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_12_690.jpg, 0, 0, 0, 7.79057E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_12_795.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_12_795.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_12_795.jpg, 0, 0, 0, 7.79222E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_12_898.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_12_898.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_12_898.jpg, 0, 0, 0, 7.791229E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_13_002.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_13_002.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_13_002.jpg, 0, 0, 0, 7.798354E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_13_106.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_13_106.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_13_106.jpg, 0, 0, 0, 7.843471E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_13_207.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_13_207.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_13_207.jpg, 0, 0, 0, 7.812765E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_13_311.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_13_311.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_13_311.jpg, 0, 0, 0, 7.83588E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_13_412.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_13_412.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_13_412.jpg, 0, 0, 0, 7.869621E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_13_513.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_13_513.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_13_513.jpg, 0, 0, 0, 7.78588E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_13_614.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_13_614.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_13_614.jpg, 0, 0, 0, 7.812641E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_13_717.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_13_717.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_13_717.jpg, 0, 0, 0, 7.90515E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_13_822.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_13_822.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_13_822.jpg, 0, 0, 0, 7.787783E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_13_922.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_13_922.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_13_922.jpg, 0, 0, 0, 8.005165E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_14_024.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_14_024.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_14_024.jpg, 0, 0, 0, 8.097824E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_14_128.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_14_128.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_14_128.jpg, 0, 0, 0, 7.804529E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_14_230.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_14_230.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_14_230.jpg, 0, 0, 0, 7.811269E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_14_331.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_14_331.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_14_331.jpg, 0, 0, 0, 7.81061E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_14_433.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_14_433.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_14_433.jpg, 0, 0, 0, 7.978026E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_14_540.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_14_540.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_14_540.jpg, 0, 0, 0, 7.830047E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_14_644.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_14_644.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_14_644.jpg, 0, 0, 0, 7.984156E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_14_745.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_14_745.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_14_745.jpg, 0, 0, 0, 8.042263E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_14_847.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_14_847.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_14_847.jpg, 0, 0, 0, 7.776928E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_14_947.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_14_947.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_14_947.jpg, 0, 0, 0, 7.838511E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_15_049.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_15_049.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_15_049.jpg, 0, 0, 0, 7.749177E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_15_153.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_15_153.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_15_153.jpg, 0, 0, 0, 8.207297E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_15_253.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_15_253.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_15_253.jpg, 0, 0, 0, 7.940631E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_15_357.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_15_357.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_15_357.jpg, 0, 0, 0, 7.819538E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_15_460.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_15_460.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_15_460.jpg, 0, 0, 0, 7.778701E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_15_562.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_15_562.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_15_562.jpg, 0, 0, 0, 7.843688E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_15_663.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_15_663.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_15_663.jpg, 0, 0, 0, 7.94515E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_15_764.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_15_764.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_15_764.jpg, 0, 0, 0, 7.833481E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_15_866.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_15_866.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_15_866.jpg, 0, 0, 0, 7.886875E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_15_968.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_15_968.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_15_968.jpg, 0, 0, 0, 7.891508E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_16_071.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_16_071.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_16_071.jpg, 0, 0, 0, 7.956081E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_16_174.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_16_174.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_16_174.jpg, 0, 0, 0, 8.11787E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_16_274.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_16_274.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_16_274.jpg, 0, 0, 0, 7.804109E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_16_377.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_16_377.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_16_377.jpg, 0, 0, 0, 7.839168E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_16_479.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_16_479.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_16_479.jpg, 0, 0, 0, 7.894357E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_16_583.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_16_583.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_16_583.jpg, 0, 0, 0, 7.859994E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_16_684.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_16_684.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_16_684.jpg, 0, 0, 0, 7.908613E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_16_786.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_16_786.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_16_786.jpg, 0, 0, 0, 7.899495E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_16_889.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_16_889.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_16_889.jpg, 0, 0, 0, 8.012885E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_16_991.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_16_991.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_16_991.jpg, 0, 0, 0, 7.907616E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_17_094.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_17_094.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_17_094.jpg, 0, 0, 0, 7.877652E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_17_197.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_17_197.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_17_197.jpg, 0, 0, 0, 7.818416E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_17_303.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_17_303.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_17_303.jpg, 0, 0, 0, 7.895374E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_17_404.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_17_404.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_17_404.jpg, 0, 0, 0, 8.00232E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_17_508.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_17_508.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_17_508.jpg, 0, 0, 0, 7.828981E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_17_611.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_17_611.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_17_611.jpg, 0, 0, 0, 8.049366E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_17_711.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_17_711.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_17_711.jpg, 0, 0, 0, 7.926385E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_17_816.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_17_816.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_17_816.jpg, 0, 0, 0, 8.032729E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_17_916.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_17_916.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_17_916.jpg, 0, 0, 0, 7.839347E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_18_018.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_18_018.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_18_018.jpg, 0, 0, 0, 7.908411E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_18_120.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_18_120.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_18_120.jpg, 0, 0, 0, 7.81404E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_18_222.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_18_222.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_18_222.jpg, 0, 0, 0, 7.793303E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_18_324.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_18_324.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_18_324.jpg, 0, 0, 0, 7.95915E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_18_424.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_18_424.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_18_424.jpg, 0, 0, 0, 7.800445E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_18_529.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_18_529.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_18_529.jpg, 0, 0, 0, 8.110773E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_18_633.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_18_633.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_18_633.jpg, 0, 0, 0, 7.892656E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_18_733.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_18_733.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_18_733.jpg, 0, 0, 0, 7.866859E-05
C:\Users\LENOVO\Downloads\Data\IMG\center_2020_08_20_10_00_18_839.jpg, C:\Users\LENOVO\Downloads\Data\IMG\left_2020_08_20_10_00_18_839.jpg, C:\Users\LENOVO\Downloads\Data\IMG\right_2020_08_20_10_00_18_839.jpg, 0, 0, 0, 7.888517E-05
